Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L4445,E012,P092,30-09-2025,6,Yes
L4446,E033,P054,26-04-2025,7,No
L4447,E018,P018,08-05-2025,6,Yes
L4448,E005,P025,18-10-2025,10,Yes
L4449,E036,P012,27-07-2025,4,No
L4450,E011,P063,04-08-2025,6,Yes
L4451,E006,P017,30-12-2025,7,No
L4452,E015,P053,26-09-2025,5,Yes
L4453,E010,P039,20-04-2025,7,No
L4454,E034,P056,25-12-2025,2,Yes
L4455,E009,P022,29-09-2025,5,No
L4456,E017,P033,07-08-2025,2,Yes
L4457,E043,P095,08-09-2025,1,No
L4458,E014,P051,15-04-2025,1,No
L4459,E012,P097,14-03-2025,2,Yes
L4460,E013,P025,05-11-2025,9,No
L4461,E030,P098,16-03-2025,8,Yes
L4462,E033,P099,17-10-2025,7,No
L4463,E036,P046,25-03-2025,2,No
L4464,E041,P058,08-07-2025,2,Yes
L4465,E012,P065,07-07-2025,1,Yes
L4466,E001,P072,02-03-2025,6,No
L4467,E046,P079,04-04-2025,10,No
L4468,E021,P063,14-05-2025,4,Yes
L4469,E032,P018,06-10-2025,8,No
L4470,E031,P001,01-02-2025,6,Yes
L4471,E034,P038,16-09-2025,2,No
L4472,E002,P025,20-12-2025,2,No
L4473,E032,P004,02-07-2025,6,No
L4474,E016,P053,14-05-2025,8,Yes
L4475,E025,P099,14-07-2025,2,Yes
L4476,E030,P039,13-02-2025,9,No
L4477,E014,P011,15-08-2025,1,No
L4478,E040,P041,31-07-2025,9,No
L4479,E046,P072,06-01-2025,1,Yes
L4480,E043,P046,21-08-2025,9,Yes
L4481,E035,P094,15-08-2025,1,No
L4482,E028,P050,20-06-2025,5,Yes
L4483,E001,P076,17-03-2025,2,Yes
L4484,E049,P052,18-03-2025,8,Yes
L4485,E009,P072,23-01-2025,6,Yes
L4486,E011,P095,03-09-2025,8,No
L4487,E017,P073,17-04-2025,9,Yes
L4488,E010,P068,24-09-2025,4,Yes
L4489,E004,P001,02-04-2025,5,Yes
L4490,E040,P027,06-05-2025,8,Yes
L4491,E024,P059,13-05-2025,2,Yes
L4492,E025,P006,12-12-2025,8,Yes
L4493,E008,P069,11-03-2025,2,No
L4494,E022,P055,04-02-2025,3,Yes
L4495,E043,P012,14-12-2025,10,Yes
L4496,E043,P003,18-10-2025,5,Yes
L4497,E039,P015,03-01-2025,3,No
L4498,E032,P046,15-02-2025,9,No
L4499,E012,P053,14-05-2025,3,No
L4500,E023,P099,27-08-2025,4,Yes
L4501,E001,P048,31-05-2025,3,Yes
L4502,E025,P098,21-05-2025,2,Yes
L4503,E028,P090,02-11-2025,2,No
L4504,E043,P046,05-10-2025,5,Yes
L4505,E036,P025,12-07-2025,10,No
L4506,E033,P077,12-09-2025,10,Yes
L4507,E004,P087,02-12-2025,9,No
L4508,E004,P050,01-01-2026,9,Yes
L4509,E043,P047,03-12-2025,3,No
L4510,E013,P031,16-01-2025,8,No
L4511,E047,P072,20-12-2025,10,No
L4512,E036,P058,09-01-2025,7,Yes
L4513,E008,P073,20-09-2025,6,Yes
L4514,E004,P039,06-09-2025,6,No
L4515,E016,P054,23-05-2025,7,Yes
L4516,E013,P051,27-05-2025,3,Yes
L4517,E011,P013,17-12-2025,8,Yes
L4518,E048,P010,10-02-2025,6,Yes
L4519,E028,P061,24-10-2025,10,Yes
L4520,E003,P029,22-10-2025,3,Yes
L4521,E015,P008,07-03-2025,9,Yes
L4522,E020,P001,22-09-2025,8,No
L4523,E025,P062,13-07-2025,6,Yes
L4524,E011,P082,22-07-2025,4,Yes
L4525,E021,P059,25-02-2025,8,Yes
L4526,E012,P021,01-03-2025,3,Yes
L4527,E002,P078,15-11-2025,10,No
L4528,E015,P016,06-11-2025,4,Yes
L4529,E009,P035,18-02-2025,10,No
L4530,E029,P003,13-03-2025,10,No
L4531,E024,P054,22-04-2025,1,No
L4532,E033,P052,09-04-2025,3,No
L4533,E027,P057,14-12-2025,2,No
L4534,E003,P041,25-09-2025,2,No
L4535,E002,P019,01-11-2025,2,No
L4536,E031,P008,04-08-2025,2,Yes
L4537,E037,P092,16-01-2025,1,No
L4538,E048,P047,08-05-2025,3,No
L4539,E028,P097,08-12-2025,10,No
L4540,E016,P009,24-09-2025,3,No
L4541,E040,P022,02-02-2025,1,Yes
L4542,E041,P069,23-01-2025,7,No
L4543,E018,P082,09-05-2025,8,Yes
L4544,E032,P088,23-01-2025,3,No
L4545,E048,P081,30-01-2025,8,No
L4546,E017,P066,06-03-2025,1,Yes
L4547,E018,P015,22-11-2025,8,Yes
L4548,E026,P021,08-05-2025,7,Yes
L4549,E009,P038,10-07-2025,2,Yes
L4550,E033,P077,18-12-2025,9,No
L4551,E038,P053,05-10-2025,8,No
L4552,E038,P010,25-06-2025,7,No
L4553,E017,P086,27-08-2025,1,No
L4554,E006,P047,02-12-2025,3,Yes
L4555,E003,P037,01-07-2025,8,No
L4556,E019,P049,28-02-2025,3,No
L4557,E009,P057,02-03-2025,8,No
L4558,E018,P091,05-11-2025,2,Yes
L4559,E028,P071,16-07-2025,9,No
L4560,E008,P027,01-04-2025,5,No
L4561,E035,P047,28-09-2025,8,Yes
L4562,E040,P090,20-07-2025,2,Yes
L4563,E006,P085,18-03-2025,8,Yes
L4564,E017,P025,01-04-2025,1,No
L4565,E050,P009,07-06-2025,6,No
L4566,E016,P082,20-08-2025,3,No
L4567,E027,P089,03-11-2025,9,No
L4568,E042,P082,22-06-2025,4,No
L4569,E025,P012,02-04-2025,6,Yes
L4570,E021,P082,27-12-2025,6,Yes
L4571,E028,P095,05-06-2025,4,Yes
L4572,E036,P010,30-09-2025,1,No
L4573,E038,P017,28-09-2025,7,No
L4574,E035,P089,14-09-2025,3,No
L4575,E030,P026,06-11-2025,1,No
L4576,E013,P098,08-04-2025,1,Yes
L4577,E025,P065,19-04-2025,4,Yes
L4578,E039,P083,19-03-2025,5,Yes
L4579,E002,P051,27-04-2025,2,Yes
L4580,E027,P026,22-08-2025,3,Yes
L4581,E046,P057,19-05-2025,3,No
L4582,E011,P080,17-03-2025,4,Yes
L4583,E028,P078,23-05-2025,6,Yes
L4584,E016,P065,22-08-2025,5,Yes
L4585,E026,P039,15-06-2025,2,Yes
L4586,E028,P047,20-11-2025,8,Yes
L4587,E011,P023,30-04-2025,3,Yes
L4588,E039,P058,11-03-2025,5,No
L4589,E042,P024,23-09-2025,1,Yes
L4590,E020,P056,05-02-2025,3,No
L4591,E029,P051,05-01-2025,7,Yes
L4592,E044,P058,09-11-2025,3,No
L4593,E030,P002,03-02-2025,4,No
L4594,E031,P010,14-04-2025,7,No
L4595,E006,P014,24-03-2025,8,Yes
L4596,E015,P060,07-04-2025,5,No
L4597,E006,P044,21-03-2025,1,Yes
L4598,E035,P041,11-04-2025,7,Yes
L4599,E044,P065,04-09-2025,4,No
L4600,E043,P076,02-02-2025,4,No
L4601,E027,P016,09-05-2025,2,Yes
L4602,E008,P023,22-03-2025,8,Yes
L4603,E015,P042,31-08-2025,7,No
L4604,E023,P089,10-09-2025,10,No
L4605,E020,P067,04-12-2025,3,Yes
L4606,E015,P081,09-04-2025,7,No
L4607,E026,P091,12-04-2025,8,Yes
L4608,E026,P009,26-12-2025,10,No
L4609,E003,P038,25-07-2025,7,Yes
L4610,E033,P058,14-02-2025,5,No
L4611,E001,P044,13-01-2025,8,Yes
L4612,E041,P024,02-06-2025,5,Yes
L4613,E043,P052,24-09-2025,6,No
L4614,E007,P054,01-08-2025,5,No
L4615,E049,P099,10-10-2025,6,Yes
L4616,E036,P071,04-05-2025,1,Yes
L4617,E009,P043,27-02-2025,6,No
L4618,E023,P098,14-09-2025,8,Yes
L4619,E016,P081,25-05-2025,7,Yes
L4620,E047,P011,26-10-2025,7,No
L4621,E003,P095,08-09-2025,2,No
L4622,E013,P097,27-03-2025,5,No
L4623,E002,P032,10-09-2025,8,Yes
L4624,E024,P080,26-08-2025,4,No
L4625,E036,P004,19-04-2025,5,Yes
L4626,E050,P095,02-06-2025,4,Yes
L4627,E001,P064,21-04-2025,8,No
L4628,E041,P050,27-01-2025,10,No
L4629,E034,P028,19-08-2025,9,Yes
L4630,E018,P100,23-10-2025,5,Yes
L4631,E007,P050,13-09-2025,8,No
L4632,E050,P029,13-01-2025,8,Yes
L4633,E038,P045,13-07-2025,10,Yes
L4634,E025,P001,19-02-2025,8,Yes
L4635,E044,P006,10-11-2025,8,No
L4636,E039,P010,06-11-2025,10,No
L4637,E013,P100,19-02-2025,1,No
L4638,E014,P001,01-01-2026,5,No
L4639,E039,P070,03-02-2025,9,Yes
L4640,E031,P036,24-07-2025,9,No
L4641,E001,P032,20-01-2025,4,Yes
L4642,E022,P066,29-07-2025,7,Yes
L4643,E038,P010,22-09-2025,10,Yes
L4644,E041,P050,15-01-2025,2,No
L4645,E016,P043,12-10-2025,1,No
L4646,E013,P079,28-03-2025,6,Yes
L4647,E041,P024,24-05-2025,3,Yes
L4648,E019,P045,11-05-2025,3,Yes
L4649,E021,P098,21-02-2025,8,Yes
L4650,E003,P095,21-09-2025,1,Yes
L4651,E041,P034,17-11-2025,10,No
L4652,E039,P070,10-05-2025,10,No
L4653,E048,P028,05-02-2025,5,Yes
L4654,E037,P047,18-07-2025,5,Yes
L4655,E031,P097,18-09-2025,10,Yes
L4656,E049,P032,09-11-2025,8,No
L4657,E042,P043,02-12-2025,7,Yes
L4658,E022,P092,15-04-2025,5,No
L4659,E032,P065,02-02-2025,9,No
L4660,E027,P094,28-12-2025,3,No
L4661,E047,P069,17-08-2025,8,Yes
L4662,E020,P026,12-09-2025,5,Yes
L4663,E032,P089,05-05-2025,2,Yes
L4664,E018,P072,22-03-2025,7,Yes
L4665,E033,P075,23-09-2025,5,No
L4666,E011,P001,22-09-2025,8,Yes
L4667,E011,P020,17-02-2025,5,No
L4668,E005,P013,01-01-2026,5,No
L4669,E034,P018,10-02-2025,6,Yes
L4670,E011,P095,10-04-2025,4,Yes
L4671,E026,P066,07-03-2025,9,Yes
L4672,E036,P030,26-06-2025,4,No
L4673,E017,P026,15-02-2025,3,No
L4674,E004,P017,23-04-2025,1,No
L4675,E013,P099,29-03-2025,6,Yes
L4676,E022,P060,27-08-2025,2,No
L4677,E049,P082,12-06-2025,10,No
L4678,E038,P022,08-07-2025,3,No
L4679,E028,P061,05-05-2025,7,Yes
L4680,E014,P098,08-01-2025,6,No
L4681,E044,P010,09-12-2025,6,Yes
L4682,E044,P047,21-04-2025,8,Yes
L4683,E011,P096,06-12-2025,1,Yes
L4684,E050,P014,02-06-2025,4,Yes
L4685,E002,P014,03-06-2025,1,No
L4686,E008,P014,02-10-2025,8,Yes
L4687,E003,P021,18-11-2025,1,No
L4688,E007,P096,21-06-2025,8,Yes
L4689,E045,P061,15-12-2025,6,Yes
L4690,E005,P089,11-03-2025,3,No
L4691,E005,P005,02-04-2025,1,Yes
L4692,E023,P079,08-11-2025,3,Yes
L4693,E001,P033,14-07-2025,4,No
L4694,E035,P099,13-01-2025,3,Yes
L4695,E031,P071,11-08-2025,4,No
L4696,E023,P069,18-01-2025,6,No
L4697,E005,P001,16-05-2025,10,Yes
L4698,E006,P019,05-07-2025,8,Yes
L4699,E023,P037,16-05-2025,2,Yes
L4700,E043,P076,02-06-2025,4,No
L4701,E018,P080,22-12-2025,5,Yes
L4702,E024,P074,18-10-2025,9,No
L4703,E033,P054,06-08-2025,1,Yes
L4704,E028,P100,21-12-2025,5,Yes
L4705,E040,P059,11-03-2025,8,No
L4706,E020,P039,04-11-2025,8,Yes
L4707,E005,P069,08-08-2025,3,No
L4708,E038,P084,22-08-2025,4,Yes
L4709,E028,P066,06-04-2025,7,Yes
L4710,E034,P052,20-02-2025,1,Yes
L4711,E015,P030,31-10-2025,4,Yes
L4712,E042,P043,04-05-2025,6,Yes
L4713,E027,P085,10-09-2025,2,Yes
L4714,E032,P079,10-11-2025,10,No
L4715,E042,P068,11-01-2025,3,No
L4716,E041,P002,19-12-2025,7,Yes
L4717,E016,P015,12-04-2025,3,No
L4718,E040,P085,12-02-2025,6,Yes
L4719,E023,P096,11-09-2025,10,Yes
L4720,E035,P053,11-12-2025,7,Yes
L4721,E021,P088,16-08-2025,1,Yes
L4722,E010,P024,21-04-2025,6,No
L4723,E010,P032,04-05-2025,5,Yes
L4724,E038,P045,19-06-2025,3,Yes
L4725,E030,P017,09-01-2025,4,No
L4726,E020,P071,07-11-2025,4,Yes
L4727,E023,P024,23-02-2025,2,No
L4728,E046,P032,21-05-2025,5,No
L4729,E038,P035,21-08-2025,2,No
L4730,E029,P049,10-06-2025,3,No
L4731,E042,P035,17-03-2025,7,Yes
L4732,E015,P039,03-11-2025,3,Yes
L4733,E036,P011,28-10-2025,9,Yes
L4734,E022,P056,05-01-2025,6,No
L4735,E022,P066,05-09-2025,5,No
L4736,E019,P049,12-04-2025,5,No
L4737,E030,P043,20-07-2025,3,No
L4738,E011,P072,17-11-2025,7,No
L4739,E026,P094,31-05-2025,1,Yes
L4740,E030,P066,15-06-2025,1,No
L4741,E048,P080,09-05-2025,6,Yes
L4742,E039,P050,10-05-2025,3,No
L4743,E017,P094,12-02-2025,3,Yes
L4744,E025,P078,07-10-2025,2,Yes
L4745,E030,P036,10-03-2025,10,Yes
L4746,E030,P068,11-02-2025,5,No
L4747,E047,P079,12-03-2025,2,No
L4748,E018,P035,19-11-2025,9,No
L4749,E014,P087,31-12-2025,1,Yes
L4750,E031,P086,30-08-2025,5,No
L4751,E030,P084,08-07-2025,6,No
L4752,E025,P073,13-09-2025,6,No
L4753,E036,P066,26-10-2025,9,Yes
L4754,E002,P046,30-08-2025,3,Yes
L4755,E022,P011,14-05-2025,10,Yes
L4756,E004,P029,19-11-2025,5,No
L4757,E010,P036,02-10-2025,3,No
L4758,E035,P009,25-06-2025,9,Yes
L4759,E008,P026,01-02-2025,3,Yes
L4760,E011,P071,04-04-2025,10,Yes
L4761,E005,P037,15-02-2025,1,No
L4762,E036,P032,20-02-2025,7,Yes
L4763,E035,P071,04-03-2025,3,Yes
L4764,E043,P092,05-10-2025,8,Yes
L4765,E047,P077,18-04-2025,10,Yes
L4766,E030,P081,24-09-2025,10,No
L4767,E046,P039,01-11-2025,5,Yes
L4768,E025,P077,14-11-2025,10,Yes
L4769,E025,P006,02-09-2025,2,No
L4770,E045,P079,12-11-2025,7,No
L4771,E027,P073,21-01-2025,6,Yes
L4772,E001,P009,12-02-2025,1,Yes
L4773,E023,P061,27-02-2025,7,No
L4774,E030,P062,02-11-2025,5,Yes
L4775,E016,P066,26-07-2025,7,Yes
L4776,E046,P085,09-09-2025,2,No
L4777,E025,P001,29-01-2025,4,No
L4778,E002,P013,30-06-2025,9,Yes
L4779,E001,P017,05-10-2025,3,No
L4780,E042,P007,05-02-2025,5,No
L4781,E019,P055,27-11-2025,7,Yes
L4782,E026,P019,12-01-2025,1,Yes
L4783,E046,P047,08-10-2025,1,Yes
L4784,E001,P090,10-08-2025,4,Yes
L4785,E024,P090,29-10-2025,9,No
L4786,E029,P070,18-09-2025,1,No
L4787,E040,P057,18-05-2025,2,Yes
L4788,E018,P038,18-05-2025,6,Yes
L4789,E031,P026,26-07-2025,3,Yes
L4790,E044,P043,26-12-2025,3,No
L4791,E002,P049,11-03-2025,5,No
L4792,E038,P032,10-08-2025,4,Yes
L4793,E019,P072,26-10-2025,1,No
L4794,E004,P044,04-07-2025,5,Yes
L4795,E034,P002,04-01-2025,5,Yes
L4796,E024,P099,06-08-2025,1,No
L4797,E008,P008,13-01-2025,6,Yes
L4798,E038,P069,09-03-2025,2,No
L4799,E029,P019,24-10-2025,8,Yes
L4800,E024,P031,24-04-2025,8,Yes
L4801,E049,P072,30-04-2025,7,No
L4802,E035,P031,15-03-2025,4,Yes
L4803,E043,P077,25-08-2025,8,Yes
L4804,E001,P049,21-11-2025,1,Yes
L4805,E005,P033,15-03-2025,2,Yes
L4806,E013,P059,30-09-2025,10,Yes
L4807,E020,P006,20-04-2025,8,No
L4808,E026,P095,06-08-2025,10,No
L4809,E017,P075,01-03-2025,5,No
L4810,E012,P008,17-12-2025,8,Yes
L4811,E021,P032,01-05-2025,4,Yes
L4812,E022,P018,29-11-2025,6,Yes
L4813,E001,P015,21-03-2025,5,No
L4814,E038,P009,16-03-2025,8,Yes
L4815,E002,P009,12-02-2025,3,Yes
L4816,E031,P032,23-03-2025,4,No
L4817,E046,P075,21-03-2025,7,No
L4818,E012,P059,07-03-2025,2,No
L4819,E021,P030,05-04-2025,7,No
L4820,E046,P069,23-04-2025,10,No
L4821,E030,P027,26-06-2025,9,Yes
L4822,E001,P092,05-01-2025,3,No
L4823,E003,P053,07-12-2025,9,Yes
L4824,E005,P045,22-07-2025,4,No
L4825,E021,P062,22-04-2025,7,Yes
L4826,E031,P032,26-03-2025,7,No
L4827,E001,P039,27-09-2025,9,Yes
L4828,E015,P016,06-01-2025,9,Yes
L4829,E041,P088,17-02-2025,3,Yes
L4830,E035,P040,13-02-2025,10,Yes
L4831,E024,P023,04-04-2025,10,Yes
L4832,E015,P096,14-07-2025,7,No
L4833,E047,P089,29-11-2025,9,No
L4834,E008,P094,15-01-2025,3,No
L4835,E025,P058,07-12-2025,6,No
L4836,E016,P096,14-02-2025,8,No
L4837,E013,P068,13-11-2025,7,Yes
L4838,E018,P061,14-09-2025,8,Yes
L4839,E032,P030,06-05-2025,5,Yes
L4840,E011,P046,02-03-2025,3,No
L4841,E004,P044,12-12-2025,9,No
L4842,E022,P018,09-07-2025,8,No
L4843,E044,P046,19-03-2025,1,Yes
L4844,E036,P078,25-04-2025,4,No
L4845,E027,P099,29-04-2025,4,Yes
L4846,E023,P028,01-10-2025,10,No
L4847,E047,P034,01-10-2025,2,Yes
L4848,E039,P079,05-02-2025,6,No
L4849,E030,P029,05-04-2025,6,No
L4850,E001,P056,08-12-2025,2,No
L4851,E042,P033,02-06-2025,6,No
L4852,E039,P065,09-11-2025,8,No
L4853,E020,P071,22-11-2025,2,Yes
L4854,E042,P064,02-12-2025,1,No
L4855,E036,P076,20-02-2025,7,No
L4856,E045,P070,15-05-2025,6,No
L4857,E027,P052,11-07-2025,1,No
L4858,E043,P098,09-12-2025,5,No
L4859,E014,P008,21-02-2025,2,No
L4860,E038,P016,15-10-2025,6,No
L4861,E036,P061,13-03-2025,9,No
L4862,E019,P007,07-09-2025,1,No
L4863,E006,P076,28-03-2025,9,Yes
L4864,E034,P063,28-11-2025,4,No
L4865,E041,P088,24-05-2025,8,No
L4866,E038,P035,28-07-2025,4,No
L4867,E049,P099,24-11-2025,4,Yes
L4868,E017,P055,09-03-2025,5,Yes
L4869,E033,P089,06-10-2025,1,No
L4870,E030,P028,16-04-2025,9,No
L4871,E031,P073,29-03-2025,6,No
L4872,E014,P077,02-12-2025,5,Yes
L4873,E028,P094,21-12-2025,6,Yes
L4874,E001,P036,19-08-2025,1,Yes
L4875,E023,P060,20-09-2025,2,Yes
L4876,E002,P026,20-05-2025,3,Yes
L4877,E009,P027,24-06-2025,8,Yes
L4878,E045,P045,22-11-2025,3,No
L4879,E010,P024,04-11-2025,3,Yes
L4880,E013,P025,29-10-2025,10,No
L4881,E007,P035,21-11-2025,10,Yes
L4882,E019,P100,23-10-2025,1,No
L4883,E006,P088,10-01-2025,7,No
L4884,E040,P023,05-09-2025,7,No
L4885,E003,P024,30-07-2025,9,Yes
L4886,E028,P004,06-10-2025,10,Yes
L4887,E001,P038,26-05-2025,8,Yes
L4888,E011,P011,14-04-2025,2,Yes
L4889,E028,P094,18-12-2025,7,No
L4890,E007,P099,26-12-2025,8,No
L4891,E048,P048,17-02-2025,6,No
L4892,E046,P011,14-06-2025,7,No
L4893,E007,P093,10-04-2025,-9,Yes
L4894,E002,P016,11-08-2025,5,No
L4895,E039,P020,16-09-2025,7,Yes
L4896,E007,P062,08-02-2025,9,Yes
L4897,E015,P032,21-09-2025,4,Yes
L4898,E017,P038,27-11-2025,6,Yes
L4899,E049,P005,14-03-2025,1,Yes
L4900,E035,P047,20-08-2025,2,Yes
L4901,E012,P036,09-04-2025,5,Yes
L4902,E014,P057,14-06-2025,5,Yes
L4903,E037,P072,27-08-2025,1,Yes
L4904,E006,P037,07-11-2025,2,No
L4905,E038,P067,20-01-2025,10,No
L4906,E043,P026,25-01-2025,8,Yes
L4907,E010,P006,23-10-2025,4,No
L4908,E036,P004,29-11-2025,6,No
L4909,E028,P009,26-05-2025,6,Yes
L4910,E038,P064,08-12-2025,3,No
L4911,E010,P015,03-12-2025,2,No
L4912,E026,P002,26-01-2025,10,Yes
L4913,E003,P038,30-06-2025,9,Yes
L4914,E008,P009,16-07-2025,-2,No
L4915,E015,P004,15-12-2025,6,Yes
L4916,E021,P019,03-09-2025,5,No
L4917,E012,P011,22-10-2025,2,Yes
L4918,E041,P066,24-02-2025,6,Yes
L4919,E021,P020,28-12-2025,7,Yes
L4920,E002,P020,02-05-2025,9,No
L4921,E021,P044,21-05-2025,1,No
L4922,E050,P099,04-08-2025,8,No
L4923,E025,P057,04-12-2025,9,Yes
L4924,E012,P056,07-04-2025,3,Yes
L4925,E002,P100,20-12-2025,1,No
L4926,E021,P070,25-03-2025,4,Yes
L4927,E039,P093,21-12-2025,7,Yes
L4928,E007,P096,23-05-2025,10,Yes
L4929,E039,P035,24-09-2025,5,No
L4930,E012,P015,04-10-2025,5,No
L4931,E014,P077,16-10-2025,5,No
L4932,E033,P071,03-04-2025,8,No
L4933,E040,P004,22-01-2025,3,No
L4934,E031,P089,29-09-2025,9,No
L4935,E035,P067,29-09-2025,6,Yes
L4936,E029,P048,14-10-2025,1,No
L4937,E043,P063,30-10-2025,8,Yes
L4938,E023,P026,05-01-2025,6,No
L4939,E006,P084,04-06-2025,5,No
L4940,E004,P083,24-03-2025,7,Yes
L4941,E043,P084,21-03-2025,3,No
L4942,E038,P055,29-11-2025,1,Yes
L4943,E002,P051,13-06-2025,3,No
L4944,E003,P068,14-10-2025,-10,Yes
L4945,E009,P071,18-04-2025,6,Yes
L4946,E016,P008,16-05-2025,8,No
L4947,E041,P096,27-12-2025,1,Yes
L4948,E002,P056,10-01-2025,5,No
L4949,E050,P061,27-06-2025,9,No
L4950,E033,P028,11-10-2025,2,Yes
L4951,E044,P039,07-11-2025,2,No
L4952,E015,P065,29-05-2025,6,No
L4953,E035,P050,27-09-2025,7,Yes
L4954,E026,P001,10-02-2025,7,Yes
L4955,E011,P070,06-04-2025,10,Yes
L4956,E040,P012,04-06-2025,3,Yes
L4957,E020,P017,15-02-2025,5,No
L4958,E012,P063,28-09-2025,2,No
L4959,E013,P093,21-10-2025,9,No
L4960,E043,P002,05-06-2025,6,No
L4961,E021,P098,09-08-2025,6,Yes
L4962,E042,P045,30-11-2025,8,No
L4963,E032,P039,02-03-2025,1,No
L4964,E004,P036,27-06-2025,7,Yes
L4965,E032,P043,22-02-2025,2,Yes
L4966,E034,P081,26-07-2025,9,Yes
L4967,E045,P099,23-02-2025,5,No
L4968,E009,P099,16-03-2025,2,Yes
L4969,E016,P099,16-03-2025,8,No
L4970,E002,P030,13-03-2025,5,Yes
L4971,E043,P060,11-01-2025,6,No
L4972,E034,P007,13-03-2025,3,Yes
L4973,E049,P051,26-01-2025,2,Yes
L4974,E012,P045,22-08-2025,4,Yes
L4975,E032,P078,12-10-2025,7,Yes
L4976,E049,P031,11-04-2025,7,Yes
L4977,E007,P078,10-01-2025,5,No
L4978,E036,P070,05-01-2025,9,No
L4979,E019,P012,13-10-2025,1,Yes
L4980,E050,P050,05-02-2025,6,No
L4981,E034,P007,19-09-2025,8,Yes
L4982,E008,P081,06-11-2025,1,Yes
L4983,E043,P043,19-01-2025,2,No
L4984,E045,P077,02-08-2025,9,No
L4985,E014,P025,21-12-2025,1,Yes
L4986,E045,P016,10-12-2025,10,Yes
L4987,E047,P034,06-09-2025,10,Yes
L4988,E003,P032,20-08-2025,4,No
L4989,E031,P099,11-02-2025,6,No
L4990,E035,P025,11-10-2025,4,Yes
L4991,E050,P048,23-04-2025,8,No
L4992,E047,P021,29-12-2025,7,Yes
L4993,E044,P037,31-05-2025,9,Yes
L4994,E020,P085,20-11-2025,6,No
L4995,E032,P013,07-10-2025,6,Yes
L4996,E010,P065,14-12-2025,-6,No
P015,E019,P030,10-07-2025,3,Yes
L4998,E013,P016,19-10-2025,4,Yes
L4999,E022,P042,25-06-2025,9,Yes
L5000,E017,P019,19-05-2025,4,Yes
