Log_ID,Employee_ID,Project_ID,Date,Hours_Worked,Billable
L4612,E041,P024,2025-06-02,5.0,Yes
L4613,E043,P052,2025-09-24,6.0,No
L4614,E007,P054,2025-08-01,5.0,No
L4615,E049,P099,2025-10-10,6.0,Yes
L4616,E036,P071,2025-05-04,1.0,Yes
L4617,E009,P043,2025-02-27,6.0,No
L4618,E023,P098,2025-09-14,8.0,Yes
L4619,E016,P081,2025-05-25,7.0,Yes
L4620,E047,P011,2025-10-26,7.0,No
L4621,E003,P095,2025-09-08,2.0,No
L4622,E013,P097,2025-03-27,5.0,No
L4623,E002,P032,2025-09-10,8.0,Yes
L4624,E024,P080,2025-08-26,4.0,No
L4625,E036,P004,2025-04-19,5.0,Yes
L4626,E050,P095,2025-06-02,4.0,Yes
L4627,E001,P064,2025-04-21,8.0,No
L4628,E041,P050,2025-01-27,10.0,No
L4629,E034,P028,2025-08-19,9.0,Yes
L4630,E018,P100,2025-10-23,5.0,Yes
L4631,E007,P050,2025-09-13,8.0,No
L4633,E038,P045,2025-07-13,10.0,Yes
L4634,E025,P001,2025-02-19,8.0,Yes
L4635,E044,P006,2025-11-10,8.0,No
L4636,E039,P010,2025-11-06,10.0,No
L4637,E013,P100,2025-02-19,1.0,No
L4638,E014,P001,2026-01-01,5.0,No
L4639,E039,P070,2025-02-03,9.0,Yes
L4640,E031,P036,2025-07-24,9.0,No
L4641,E001,P032,2025-01-20,4.0,Yes
L4643,E038,P010,2025-09-22,10.0,Yes
L4644,E041,P050,2025-01-15,2.0,No
L4645,E016,P043,2025-10-12,1.0,No
L4646,E013,P079,2025-03-28,6.0,Yes
L4647,E041,P024,2025-05-24,3.0,Yes
L4648,E019,P045,2025-05-11,3.0,Yes
L4649,E021,P098,2025-02-21,8.0,Yes
L4650,E003,P095,2025-09-21,1.0,Yes
L4651,E041,P034,2025-11-17,10.0,No
L4652,E039,P070,2025-05-10,10.0,No
L4653,E048,P028,2025-02-05,5.0,Yes
L4654,E037,P047,2025-07-18,5.0,Yes
L4655,E031,P097,2025-09-18,10.0,Yes
L4656,E049,P032,2025-11-09,8.0,No
L4657,E042,P043,2025-12-02,7.0,Yes
L4659,E032,P065,2025-02-02,9.0,No
L4660,E027,P094,2025-12-28,3.0,No
L4661,E047,P069,2025-08-17,8.0,Yes
L4662,E020,P026,2025-09-12,5.0,Yes
L4663,E032,P089,2025-05-05,2.0,Yes
L4664,E018,P072,2025-03-22,7.0,Yes
L4665,E033,P075,2025-09-23,5.0,No
L4666,E011,P001,2025-09-22,8.0,Yes
L4667,E011,P020,2025-02-17,5.0,No
L4668,E005,P013,2026-01-01,5.0,No
L4669,E034,P018,2025-02-10,6.0,Yes
L4670,E011,P095,2025-04-10,4.0,Yes
L4671,E026,P066,2025-03-07,9.0,Yes
L4672,E036,P030,2025-06-26,4.0,No
L4674,E004,P017,2025-04-23,1.0,No
L4675,E013,P099,2025-03-29,6.0,Yes
L4677,E049,P082,2025-06-12,10.0,No
L4678,E038,P022,2025-07-08,3.0,No
L4679,E028,P061,2025-05-05,7.0,Yes
L4680,E014,P098,2025-01-08,6.0,No
L4681,E044,P010,2025-12-09,6.0,Yes
L4682,E044,P047,2025-04-21,8.0,Yes
L4683,E011,P096,2025-12-06,1.0,Yes
L4684,E050,P014,2025-06-02,4.0,Yes
L4685,E002,P014,2025-06-03,1.0,No
L4686,E008,P014,2025-10-02,8.0,Yes
L4687,E003,P021,2025-11-18,1.0,No
L4688,E007,P096,2025-06-21,8.0,Yes
L4689,E045,P061,2025-12-15,6.0,Yes
L4690,E005,P089,2025-03-11,3.0,No
L4691,E005,P005,2025-04-02,1.0,Yes
L4692,E023,P079,2025-11-08,3.0,Yes
L4693,E001,P033,2025-07-14,4.0,No
L4694,E035,P099,2025-01-13,3.0,Yes
L4695,E031,P071,2025-08-11,4.0,No
L4696,E023,P069,2025-01-18,6.0,No
L4697,E005,P001,2025-05-16,10.0,Yes
L4698,E006,P019,2025-07-05,8.0,Yes
L4699,E023,P037,2025-05-16,2.0,Yes
L4700,E043,P076,2025-06-02,4.0,No
L4701,E018,P080,2025-12-22,5.0,Yes
L4702,E024,P074,2025-10-18,9.0,No
L4703,E033,P054,2025-08-06,1.0,Yes
L4704,E028,P100,2025-12-21,5.0,Yes
L4705,E040,P059,2025-03-11,8.0,No
L4707,E005,P069,2025-08-08,3.0,No
L4708,E038,P084,2025-08-22,4.0,Yes
L4709,E028,P066,2025-04-06,7.0,Yes
L4710,E034,P052,2025-02-20,1.0,Yes
L4711,E015,P030,2025-10-31,4.0,Yes
L4712,E042,P043,2025-05-04,6.0,Yes
L4713,E027,P085,2025-09-10,2.0,Yes
L4714,E032,P079,2025-11-10,10.0,No
L4715,E042,P068,2025-01-11,3.0,No
L4716,E041,P002,2025-12-19,7.0,Yes
L4717,E016,P015,2025-04-12,3.0,No
L4718,E040,P085,2025-02-12,6.0,Yes
L4719,E023,P096,2025-09-11,10.0,Yes
L4720,E035,P053,2025-12-11,7.0,Yes
L4721,E021,P088,2025-08-16,1.0,Yes
L4724,E038,P045,2025-06-19,3.0,Yes
L4725,E030,P017,2025-01-09,4.0,No
L4726,E020,P071,2025-11-07,4.0,Yes
L4727,E023,P024,2025-02-23,2.0,No
L4728,E046,P032,2025-05-21,5.0,No
L4729,E038,P035,2025-08-21,2.0,No
L4731,E042,P035,2025-03-17,7.0,Yes
L4733,E036,P011,2025-10-28,9.0,Yes
L4737,E030,P043,2025-07-20,3.0,No
L4738,E011,P072,2025-11-17,7.0,No
L4739,E026,P094,2025-05-31,1.0,Yes
L4740,E030,P066,2025-06-15,1.0,No
L4741,E048,P080,2025-05-09,6.0,Yes
L4742,E039,P050,2025-05-10,3.0,No
L4744,E025,P078,2025-10-07,2.0,Yes
L4745,E030,P036,2025-03-10,10.0,Yes
L4746,E030,P068,2025-02-11,5.0,No
L4747,E047,P079,2025-03-12,2.0,No
L4748,E018,P035,2025-11-19,9.0,No
L4749,E014,P087,2025-12-31,1.0,Yes
L4750,E031,P086,2025-08-30,5.0,No
L4751,E030,P084,2025-07-08,6.0,No
L4752,E025,P073,2025-09-13,6.0,No
L4753,E036,P066,2025-10-26,9.0,Yes
L4754,E002,P046,2025-08-30,3.0,Yes
L4758,E035,P009,2025-06-25,9.0,Yes
L4759,E008,P026,2025-02-01,3.0,Yes
L4760,E011,P071,2025-04-04,10.0,Yes
L4761,E005,P037,2025-02-15,1.0,No
L4762,E036,P032,2025-02-20,7.0,Yes
L4763,E035,P071,2025-03-04,3.0,Yes
L4764,E043,P092,2025-10-05,8.0,Yes
L4765,E047,P077,2025-04-18,10.0,Yes
L4766,E030,P081,2025-09-24,10.0,No
L4768,E025,P077,2025-11-14,10.0,Yes
L4769,E025,P006,2025-09-02,2.0,No
L4770,E045,P079,2025-11-12,7.0,No
L4771,E027,P073,2025-01-21,6.0,Yes
L4772,E001,P009,2025-02-12,1.0,Yes
L4773,E023,P061,2025-02-27,7.0,No
L4774,E030,P062,2025-11-02,5.0,Yes
L4775,E016,P066,2025-07-26,7.0,Yes
L4776,E046,P085,2025-09-09,2.0,No
L4777,E025,P001,2025-01-29,4.0,No
L4778,E002,P013,2025-06-30,9.0,Yes
L4779,E001,P017,2025-10-05,3.0,No
L4780,E042,P007,2025-02-05,5.0,No
L4781,E019,P055,2025-11-27,7.0,Yes
L4782,E026,P019,2025-01-12,1.0,Yes
L4783,E046,P047,2025-10-08,1.0,Yes
L4784,E001,P090,2025-08-10,4.0,Yes
L4785,E024,P090,2025-10-29,9.0,No
L4786,E029,P070,2025-09-18,1.0,No
L4787,E040,P057,2025-05-18,2.0,Yes
L4788,E018,P038,2025-05-18,6.0,Yes
L4789,E031,P026,2025-07-26,3.0,Yes
L4790,E044,P043,2025-12-26,3.0,No
L4792,E038,P032,2025-08-10,4.0,Yes
L4793,E019,P072,2025-10-26,1.0,No
L4794,E004,P044,2025-07-04,5.0,Yes
L4795,E034,P002,2025-01-04,5.0,Yes
L4796,E024,P099,2025-08-06,1.0,No
L4797,E008,P008,2025-01-13,6.0,Yes
L4798,E038,P069,2025-03-09,2.0,No
L4799,E029,P019,2025-10-24,8.0,Yes
L4800,E024,P031,2025-04-24,8.0,Yes
L4801,E049,P072,2025-04-30,7.0,No
L4802,E035,P031,2025-03-15,4.0,Yes
L4803,E043,P077,2025-08-25,8.0,Yes
L4805,E005,P033,2025-03-15,2.0,Yes
L4806,E013,P059,2025-09-30,10.0,Yes
L4807,E020,P006,2025-04-20,8.0,No
L4808,E026,P095,2025-08-06,10.0,No
L4811,E021,P032,2025-05-01,4.0,Yes
L4813,E001,P015,2025-03-21,5.0,No
L4814,E038,P009,2025-03-16,8.0,Yes
L4815,E002,P009,2025-02-12,3.0,Yes
L4816,E031,P032,2025-03-23,4.0,No
L4817,E046,P075,2025-03-21,7.0,No
L4819,E021,P030,2025-04-05,7.0,No
L4820,E046,P069,2025-04-23,10.0,No
L4821,E030,P027,2025-06-26,9.0,Yes
L4822,E001,P092,2025-01-05,3.0,No
L4823,E003,P053,2025-12-07,9.0,Yes
L4824,E005,P045,2025-07-22,4.0,No
L4825,E021,P062,2025-04-22,7.0,Yes
L4826,E031,P032,2025-03-26,7.0,No
L4828,E015,P016,2025-01-06,9.0,Yes
L4829,E041,P088,2025-02-17,3.0,Yes
L4830,E035,P040,2025-02-13,10.0,Yes
L4832,E015,P096,2025-07-14,7.0,No
L4833,E047,P089,2025-11-29,9.0,No
L4834,E008,P094,2025-01-15,3.0,No
L4835,E025,P058,2025-12-07,6.0,No
L4836,E016,P096,2025-02-14,8.0,No
L4837,E013,P068,2025-11-13,7.0,Yes
L4838,E018,P061,2025-09-14,8.0,Yes
L4839,E032,P030,2025-05-06,5.0,Yes
L4840,E011,P046,2025-03-02,3.0,No
L4841,E004,P044,2025-12-12,9.0,No
L4843,E044,P046,2025-03-19,1.0,Yes
L4844,E036,P078,2025-04-25,4.0,No
L4845,E027,P099,2025-04-29,4.0,Yes
L4846,E023,P028,2025-10-01,10.0,No
L4847,E047,P034,2025-10-01,2.0,Yes
L4848,E039,P079,2025-02-05,6.0,No
L4850,E001,P056,2025-12-08,2.0,No
L4851,E042,P033,2025-06-02,6.0,No
L4852,E039,P065,2025-11-09,8.0,No
L4853,E020,P071,2025-11-22,2.0,Yes
L4854,E042,P064,2025-12-02,1.0,No
L4855,E036,P076,2025-02-20,7.0,No
L4856,E045,P070,2025-05-15,6.0,No
L4857,E027,P052,2025-07-11,1.0,No
L4858,E043,P098,2025-12-09,5.0,No
L4859,E014,P008,2025-02-21,2.0,No
L4860,E038,P016,2025-10-15,6.0,No
L4861,E036,P061,2025-03-13,9.0,No
L4862,E019,P007,2025-09-07,1.0,No
L4863,E006,P076,2025-03-28,9.0,Yes
L4864,E034,P063,2025-11-28,4.0,No
L4865,E041,P088,2025-05-24,8.0,No
L4866,E038,P035,2025-07-28,4.0,No
L4867,E049,P099,2025-11-24,4.0,Yes
L4869,E033,P089,2025-10-06,1.0,No
L4870,E030,P028,2025-04-16,9.0,No
L4871,E031,P073,2025-03-29,6.0,No
L4872,E014,P077,2025-12-02,5.0,Yes
L4873,E028,P094,2025-12-21,6.0,Yes
L4874,E001,P036,2025-08-19,1.0,Yes
L4875,E023,P060,2025-09-20,2.0,Yes
L4876,E002,P026,2025-05-20,3.0,Yes
L4877,E009,P027,2025-06-24,8.0,Yes
L4878,E045,P045,2025-11-22,3.0,No
L4880,E013,P025,2025-10-29,10.0,No
L4881,E007,P035,2025-11-21,10.0,Yes
L4882,E019,P100,2025-10-23,1.0,No
L4883,E006,P088,2025-01-10,7.0,No
L4885,E003,P024,2025-07-30,9.0,Yes
L4886,E028,P004,2025-10-06,10.0,Yes
L4887,E001,P038,2025-05-26,8.0,Yes
L4888,E011,P011,2025-04-14,2.0,Yes
L4889,E028,P094,2025-12-18,7.0,No
L4890,E007,P099,2025-12-26,8.0,No
L4891,E048,P048,2025-02-17,6.0,No
L4892,E046,P011,2025-06-14,7.0,No
L4894,E002,P016,2025-08-11,5.0,No
L4895,E039,P020,2025-09-16,7.0,Yes
L4896,E007,P062,2025-02-08,9.0,Yes
L4897,E015,P032,2025-09-21,4.0,Yes
L4899,E049,P005,2025-03-14,1.0,Yes
L4900,E035,P047,2025-08-20,2.0,Yes
L4902,E014,P057,2025-06-14,5.0,Yes
L4903,E037,P072,2025-08-27,1.0,Yes
L4904,E006,P037,2025-11-07,2.0,No
L4905,E038,P067,2025-01-20,10.0,No
L4906,E043,P026,2025-01-25,8.0,Yes
L4908,E036,P004,2025-11-29,6.0,No
L4909,E028,P009,2025-05-26,6.0,Yes
L4910,E038,P064,2025-12-08,3.0,No
L4912,E026,P002,2025-01-26,10.0,Yes
L4913,E003,P038,2025-06-30,9.0,Yes
L4915,E015,P004,2025-12-15,6.0,Yes
L4916,E021,P019,2025-09-03,5.0,No
L4918,E041,P066,2025-02-24,6.0,Yes
L4919,E021,P020,2025-12-28,7.0,Yes
L4920,E002,P020,2025-05-02,9.0,No
L4921,E021,P044,2025-05-21,1.0,No
L4922,E050,P099,2025-08-04,8.0,No
L4923,E025,P057,2025-12-04,9.0,Yes
L4925,E002,P100,2025-12-20,1.0,No
L4926,E021,P070,2025-03-25,4.0,Yes
L4927,E039,P093,2025-12-21,7.0,Yes
L4928,E007,P096,2025-05-23,10.0,Yes
L4929,E039,P035,2025-09-24,5.0,No
L4931,E014,P077,2025-10-16,5.0,No
L4932,E033,P071,2025-04-03,8.0,No
L4933,E040,P004,2025-01-22,3.0,No
L4934,E031,P089,2025-09-29,9.0,No
L4935,E035,P067,2025-09-29,6.0,Yes
L4936,E029,P048,2025-10-14,1.0,No
L4937,E043,P063,2025-10-30,8.0,Yes
L4938,E023,P026,2025-01-05,6.0,No
L4939,E006,P084,2025-06-04,5.0,No
L4940,E004,P083,2025-03-24,7.0,Yes
L4941,E043,P084,2025-03-21,3.0,No
L4942,E038,P055,2025-11-29,1.0,Yes
L4943,E002,P051,2025-06-13,3.0,No
L4945,E009,P071,2025-04-18,6.0,Yes
L4946,E016,P008,2025-05-16,8.0,No
L4947,E041,P096,2025-12-27,1.0,Yes
L4948,E002,P056,2025-01-10,5.0,No
L4949,E050,P061,2025-06-27,9.0,No
L4950,E033,P028,2025-10-11,2.0,Yes
L4952,E015,P065,2025-05-29,6.0,No
L4953,E035,P050,2025-09-27,7.0,Yes
L4954,E026,P001,2025-02-10,7.0,Yes
L4955,E011,P070,2025-04-06,10.0,Yes
L4956,E040,P012,2025-06-04,3.0,Yes
L4957,E020,P017,2025-02-15,5.0,No
L4959,E013,P093,2025-10-21,9.0,No
L4960,E043,P002,2025-06-05,6.0,No
L4961,E021,P098,2025-08-09,6.0,Yes
L4962,E042,P045,2025-11-30,8.0,No
L4964,E004,P036,2025-06-27,7.0,Yes
L4965,E032,P043,2025-02-22,2.0,Yes
L4966,E034,P081,2025-07-26,9.0,Yes
L4967,E045,P099,2025-02-23,5.0,No
L4968,E009,P099,2025-03-16,2.0,Yes
L4969,E016,P099,2025-03-16,8.0,No
L4970,E002,P030,2025-03-13,5.0,Yes
L4971,E043,P060,2025-01-11,6.0,No
L4972,E034,P007,2025-03-13,3.0,Yes
L4973,E049,P051,2025-01-26,2.0,Yes
L4975,E032,P078,2025-10-12,7.0,Yes
L4976,E049,P031,2025-04-11,7.0,Yes
L4977,E007,P078,2025-01-10,5.0,No
L4978,E036,P070,2025-01-05,9.0,No
L4979,E019,P012,2025-10-13,1.0,Yes
L4980,E050,P050,2025-02-05,6.0,No
L4981,E034,P007,2025-09-19,8.0,Yes
L4982,E008,P081,2025-11-06,1.0,Yes
L4983,E043,P043,2025-01-19,2.0,No
L4984,E045,P077,2025-08-02,9.0,No
L4985,E014,P025,2025-12-21,1.0,Yes
L4986,E045,P016,2025-12-10,10.0,Yes
L4987,E047,P034,2025-09-06,10.0,Yes
L4988,E003,P032,2025-08-20,4.0,No
L4989,E031,P099,2025-02-11,6.0,No
L4990,E035,P025,2025-10-11,4.0,Yes
L4991,E050,P048,2025-04-23,8.0,No
L4992,E047,P021,2025-12-29,7.0,Yes
L4993,E044,P037,2025-05-31,9.0,Yes
L4994,E020,P085,2025-11-20,6.0,No
L4995,E032,P013,2025-10-07,6.0,Yes
P015,E019,P030,2025-07-10,3.0,Yes
L4998,E013,P016,2025-10-19,4.0,Yes
